customer_id,first_name,last_name,email,phone,city,state,pincode,gender,age,segment,registration_date,last_login_date,is_verified,is_active,total_orders,total_spent
CUST01190,Ashish,Gupta,ashish.gupta161@hotmail.com,9883116131,Meerut,Uttar Pradesh,128523,Female,19,Regular,07-04-2021,29-09-2023,1,1,4,415528.24
CUST01191,Rajesh,Kapoor,rajesh.kapoor297@gmail.com,9116857392,Surat,Gujarat,448721,Female,60,Premium,18-05-2023,07-08-2023,1,1,11,747535.49
CUST01192,Sachin,Desai,sachin.desai453@gmail.com,9960654246,Amritsar,Punjab,768476,Male,23,Regular,27-07-2023,23-03-2025,1,0,9,246983.71
CUST01193,Shweta,Rao,shweta.rao784@gmail.com,9691224064,Guwahati,Assam,102327,Male,65,Premium,29-04-2022,10-07-2024,1,1,7,376462.84
CUST01194,Kiran,Bajaj,kiran.bajaj715@yahoo.in,9956313662,Howrah,West Bengal,299105,Female,44,New,31-08-2020,25-01-2024,1,1,5,1028677.58
CUST01195,Anjali,Desai,anjali.desai801@gmail.com,9296667907,Coimbatore,Tamil Nadu,606991,Female,51,Regular,02-11-2021,17-09-2023,1,1,5,245586.03
CUST01196,Deepak,Joshi,deepak.joshi318@gmail.com,9608023580,Mysuru,Karnataka,208448,Male,18,Regular,17-07-2024,21-02-2025,1,1,5,33681.81
CUST01197,Raj,Chatterjee,raj.chatterjee700@yahoo.in,9556395881,Howrah,West Bengal,640950,Female,45,Regular,07-10-2022,03-01-2024,1,1,4,268420.73
CUST01198,Ravi,Gupta,ravi.gupta957@gmail.com,9481958359,Guwahati,Assam,570708,Female,65,New,21-02-2023,03-04-2025,1,1,2,128137.56
CUST01199,Ishaan,Choudhury,ishaan.choudhury675@gmail.com,9112818661,Bareilly,Uttar Pradesh,407929,Male,39,Budget,16-12-2022,20-11-2024,1,1,7,425410.82
CUST01200,Amit,Verma,amit.verma459@gmail.com,9467877098,Jabalpur,Madhya Pradesh,607962,Male,41,Budget,10-04-2022,03-12-2024,1,1,0,0.0
CUST01201,Arjun,Verma,arjun.verma809@gmail.com,9918970216,Firozabad,Uttar Pradesh,417692,Female,25,Budget,16-12-2020,27-03-2023,1,1,4,110008.72
CUST01202,Bhavna,Joshi,bhavna.joshi392@yahoo.in,9795681356,Mysuru,Karnataka,398354,Male,35,Premium,15-01-2024,11-04-2025,1,1,9,340526.39
CUST01203,Priya,Tripathi,priya.tripathi142@gmail.com,9612773667,Ludhiana,Punjab,124226,Male,54,Regular,27-01-2024,06-03-2024,1,1,5,336421.64
CUST01204,Manish,Malhotra,manish.malhotra873@hotmail.com,9143722924,Madurai,Tamil Nadu,336206,Female,43,Regular,07-06-2022,14-08-2023,1,1,3,23182.8
CUST01205,Nikhil,Chopra,nikhil.chopra497@gmail.com,9883347941,Lucknow,Uttar Pradesh,331663,Male,22,Regular,04-05-2023,03-03-2024,1,1,3,73589.22
CUST01206,Pallavi,Bajaj,pallavi.bajaj720@gmail.com,9752264407,Raipur,Chhattisgarh,136928,Female,64,Budget,17-06-2024,04-07-2024,1,0,0,0.0
CUST01207,Tanvi,Verma,tanvi.verma889@hotmail.com,9547878040,Hubli,Karnataka,619899,Female,38,Regular,16-05-2025,23-05-2025,1,1,4,94010.9
CUST01208,Sachin,Singh,sachin.singh76@gmail.com,9114937488,Bareilly,Uttar Pradesh,718645,Male,25,Budget,18-04-2023,30-05-2024,0,1,3,50978.87
CUST01209,Kunal,Choudhury,kunal.choudhury696@gmail.com,9203004207,Delhi,Delhi,482556,Male,42,Regular,10-08-2022,09-01-2024,0,1,6,283445.82
CUST01210,Raj,Ghosh,raj.ghosh432@gmail.com,9573922937,Surat,Gujarat,521983,Female,46,Regular,07-05-2021,24-07-2023,0,1,8,395948.91
CUST01211,Rahul,Banerjee,rahul.banerjee501@gmail.com,9139862434,Vijayawada,Andhra Pradesh,682350,Male,54,Budget,23-01-2024,29-04-2025,0,1,2,6738.64
CUST01212,Ishaan,Malhotra,ishaan.malhotra916@gmail.com,9510872191,Kolkata,West Bengal,186492,Male,34,Budget,02-01-2021,08-07-2023,1,1,1,17985.9
CUST01213,Meera,Walia,meera.walia291@hotmail.com,9637112882,Visakhapatnam,Andhra Pradesh,763614,Male,44,Premium,08-07-2021,09-11-2024,0,1,5,362101.0
CUST01214,Bhavna,Dwivedi,bhavna.dwivedi748@hotmail.com,9373042337,Guwahati,Assam,723836,Male,45,Budget,13-02-2021,16-11-2021,1,1,7,296790.48
CUST01215,Sachin,Nair,sachin.nair320@hotmail.com,9819533059,Nagpur,Maharashtra,537146,Male,49,Budget,21-04-2022,19-11-2023,1,1,2,19758.96
CUST01216,Sheetal,Iyer,sheetal.iyer127@gmail.com,9305387193,Moradabad,Uttar Pradesh,396133,Male,40,Premium,07-06-2021,08-05-2023,1,1,9,626539.37
CUST01217,Geeta,Agarwal,geeta.agarwal962@gmail.com,9838660133,Aurangabad,Maharashtra,477576,Male,18,New,23-08-2021,14-11-2024,1,1,2,13945.93
CUST01218,Raj,Walia,raj.walia377@gmail.com,9681074000,Raipur,Chhattisgarh,627767,Female,50,Premium,06-03-2023,12-12-2023,1,1,6,429458.43
CUST01219,Sachin,Mishra,sachin.mishra211@gmail.com,9843315355,Mumbai,Maharashtra,796211,Male,57,Regular,29-04-2021,07-07-2022,0,1,8,217620.02
CUST01220,Deepak,Das,deepak.das159@yahoo.in,9580130946,Bhopal,Madhya Pradesh,550410,Male,45,Regular,04-01-2023,24-09-2024,1,1,6,298603.85
CUST01221,Vijay,Choudhury,vijay.choudhury993@gmail.com,9858472501,Ahmedabad,Gujarat,580042,Female,55,New,02-10-2024,19-12-2024,1,1,1,1320.67
CUST01222,Kavya,Das,kavya.das888@hotmail.com,9533025296,Chennai,Tamil Nadu,528730,Male,63,Regular,19-01-2024,24-01-2024,1,1,5,505634.37
CUST01223,Ankita,Mukherjee,ankita.mukherjee78@gmail.com,9865754942,Dhanbad,Jharkhand,316418,Female,48,Regular,11-07-2021,18-01-2024,1,1,6,471281.21
CUST01224,Tanvi,Jain,tanvi.jain670@gmail.com,9813766514,Indore,Madhya Pradesh,200491,Male,24,Regular,16-07-2021,09-10-2023,1,1,7,690216.45
CUST01225,Rohit,Mehta,rohit.mehta612@gmail.com,9667478880,Bhopal,Madhya Pradesh,744456,Female,41,Regular,08-05-2025,20-05-2025,1,1,3,176189.97
CUST01226,Sheetal,Nair,sheetal.nair497@gmail.com,9968785545,Guwahati,Assam,190792,Female,55,Budget,13-07-2023,07-10-2023,1,1,3,135681.79
CUST01227,Ravi,Yadav,ravi.yadav297@gmail.com,9251557085,Ranchi,Jharkhand,530333,Female,59,Regular,11-08-2022,03-08-2023,0,1,6,737836.74
CUST01228,Vikram,Mehta,vikram.mehta801@gmail.com,9847657915,Raipur,Chhattisgarh,253529,Female,45,Premium,14-05-2022,03-12-2022,1,1,6,189083.4
CUST01229,Akash,Chatterjee,akash.chatterjee492@hotmail.com,9633026260,Chennai,Tamil Nadu,783263,Male,26,Regular,29-11-2020,21-11-2024,1,1,3,268616.78
CUST01230,Sanjay,Patil,sanjay.patil406@gmail.com,9501761090,Madurai,Tamil Nadu,152027,Other,31,Regular,05-05-2025,01-06-2025,1,1,15,965665.25
CUST01231,Uma,Mishra,uma.mishra483@yahoo.in,9836483400,Chandigarh,Chandigarh,575400,Male,35,Premium,17-09-2020,10-12-2024,1,1,13,584291.18
CUST01232,Sheetal,Agarwal,sheetal.agarwal810@yahoo.in,9527138809,Jodhpur,Rajasthan,141484,Male,58,Premium,08-10-2020,07-10-2021,1,1,9,532031.13
CUST01233,Sheetal,Patil,sheetal.patil864@gmail.com,9284451308,Agra,Uttar Pradesh,166176,Male,47,Regular,31-05-2023,20-01-2024,0,0,3,116821.26
CUST01234,Vikram,Pandey,vikram.pandey696@gmail.com,9927698945,Surat,Gujarat,443905,Male,25,Regular,14-09-2023,14-07-2024,0,1,2,91621.32
CUST01235,Omkar,Pillai,omkar.pillai241@hotmail.com,9531449213,Chandigarh,Chandigarh,426407,Male,35,Regular,07-06-2025,22-06-2025,1,1,3,147014.72
CUST01236,Gaurav,Bhatia,gaurav.bhatia410@gmail.com,9742798873,Gwalior,Madhya Pradesh,648657,Male,40,Inactive,14-09-2024,18-03-2025,1,1,0,0.0
CUST01237,Suresh,Nair,suresh.nair896@hotmail.com,9133660447,Nashik,Maharashtra,747047,Female,64,Regular,03-07-2022,23-07-2023,1,1,6,276846.39
CUST01238,Kartik,Reddy,kartik.reddy3@gmail.com,9324925069,Chennai,Tamil Nadu,347963,Male,41,Budget,10-10-2023,14-12-2024,1,1,3,55504.3
CUST01239,Nikhil,Bose,nikhil.bose205@hotmail.com,9450980240,Kolkata,West Bengal,294607,Male,45,Premium,13-06-2025,16-06-2025,0,1,2,57457.96
CUST01240,Kiran,Kumar,kiran.kumar779@gmail.com,9999666062,Gwalior,Madhya Pradesh,337728,Male,42,Inactive,24-08-2024,11-10-2024,0,0,0,0.0
CUST01241,Anjali,Sharma,anjali.sharma124@hotmail.com,9439770286,Nagpur,Maharashtra,587703,Female,34,Premium,16-12-2020,21-03-2021,1,1,12,580384.27
CUST01242,Raj,Verma,raj.verma6@hotmail.com,9457249604,Gwalior,Madhya Pradesh,533134,Female,32,Budget,31-10-2023,01-11-2024,1,1,4,53521.24
CUST01243,Raj,Patel,raj.patel187@gmail.com,9357491978,Jodhpur,Rajasthan,783839,Female,27,Regular,26-11-2022,16-11-2024,0,1,5,334165.9
CUST01244,Rajan,Chaudhary,rajan.chaudhary335@yahoo.in,9416595753,Moradabad,Uttar Pradesh,709347,Male,30,Inactive,13-10-2020,03-11-2022,1,1,1,1420.08
CUST01245,Vijay,Gupta,vijay.gupta197@gmail.com,9865958486,Ludhiana,Punjab,620083,Female,57,Regular,16-12-2020,04-06-2024,1,1,5,41099.94
CUST01246,Rajesh,Joshi,rajesh.joshi721@hotmail.com,9738635790,Lucknow,Uttar Pradesh,220949,Male,64,Regular,31-01-2023,20-08-2024,1,1,8,438507.73
CUST01247,Ananya,Kumar,ananya.kumar161@gmail.com,9965399603,Ahmedabad,Gujarat,625075,Male,41,Regular,14-07-2024,17-12-2024,1,0,9,713312.39
CUST01248,Sachin,Kumar,sachin.kumar95@gmail.com,9100586494,Indore,Madhya Pradesh,529776,Male,38,New,11-02-2023,26-12-2023,1,1,5,384812.78
CUST01249,Madhuri,Sharma,madhuri.sharma815@gmail.com,9629269388,Bareilly,Uttar Pradesh,522908,Female,23,Regular,09-07-2020,09-02-2023,1,1,5,500972.56
CUST01250,Arjun,Shah,arjun.shah227@hotmail.com,9660866214,Bengaluru,Karnataka,762139,Female,23,Budget,05-01-2023,14-04-2024,0,0,5,308167.54
CUST01251,Vijay,Khanna,vijay.khanna13@gmail.com,9711749789,Navi Mumbai,Maharashtra,166925,Female,59,Regular,07-03-2025,09-06-2025,0,1,7,315015.59
CUST01252,Akash,Ahuja,akash.ahuja983@gmail.com,9412360017,Tiruchirappalli,Tamil Nadu,178769,Male,35,New,07-12-2022,06-07-2023,1,1,4,38188.05
CUST01253,Dhruv,Kumar,dhruv.kumar899@gmail.com,9524939389,Guwahati,Assam,557701,Male,51,New,25-11-2021,19-09-2022,0,1,4,53445.82
CUST01254,Sheetal,Pillai,sheetal.pillai943@gmail.com,9529852541,Aurangabad,Maharashtra,157476,Male,56,Premium,21-11-2020,04-06-2025,1,1,10,869692.78
CUST01255,Manish,Iyer,manish.iyer151@gmail.com,9909134314,Surat,Gujarat,619303,Male,34,New,06-11-2022,04-10-2023,0,1,6,337609.39
CUST01256,Ishaan,Iyer,ishaan.iyer35@hotmail.com,9409229739,Aurangabad,Maharashtra,208422,Male,31,Budget,30-03-2022,28-11-2024,0,1,6,176748.18
CUST01257,Ankita,Roy,ankita.roy108@yahoo.in,9632969304,Firozabad,Uttar Pradesh,669714,Female,61,Budget,27-11-2024,09-12-2024,1,1,5,300089.08
CUST01258,Harish,Desai,harish.desai571@hotmail.com,9114700361,Chandigarh,Chandigarh,387613,Male,61,Regular,02-08-2022,23-05-2024,0,1,4,84818.19
CUST01259,Nikhil,Banerjee,nikhil.banerjee381@hotmail.com,9753593584,Allahabad,Uttar Pradesh,591569,Male,56,Regular,23-12-2021,27-08-2024,1,1,7,742955.85
CUST01260,Deepak,Chopra,deepak.chopra862@hotmail.com,9443350328,Meerut,Uttar Pradesh,151151,Male,18,New,27-11-2020,14-05-2025,1,1,3,444928.64
CUST01261,Arjun,Chatterjee,arjun.chatterjee714@gmail.com,9791772870,Bareilly,Uttar Pradesh,118716,Female,40,Regular,16-09-2022,09-03-2023,1,1,7,110241.59
CUST01262,Aditya,Saxena,aditya.saxena70@gmail.com,9579868734,Faridabad,Haryana,260766,Male,50,Regular,05-09-2023,25-10-2023,1,1,7,318637.01
CUST01263,Sheetal,Yadav,sheetal.yadav93@gmail.com,9389275136,Raipur,Chhattisgarh,136945,Female,64,Regular,13-11-2022,24-11-2024,0,1,6,241505.44
CUST01264,Shreya,Mukherjee,shreya.mukherjee546@hotmail.com,9157901934,Bareilly,Uttar Pradesh,512879,Male,30,Budget,28-11-2023,27-02-2024,0,1,4,167645.2
CUST01265,Uma,Srivastava,uma.srivastava798@yahoo.in,9359219297,Amritsar,Punjab,185260,Male,42,Regular,05-04-2021,27-12-2023,1,1,9,481802.55
CUST01266,Nandini,Pandey,nandini.pandey435@gmail.com,9594451290,Hubli,Karnataka,221768,Female,34,Regular,29-05-2022,03-12-2022,1,1,4,56097.66
CUST01267,Shreya,Tiwari,shreya.tiwari239@hotmail.com,9293164185,Hubli,Karnataka,206148,Female,37,Premium,01-04-2022,04-02-2023,1,1,12,526110.71
CUST01268,Manish,Chaudhary,manish.chaudhary467@gmail.com,9861185372,Jodhpur,Rajasthan,746387,Male,39,Regular,20-07-2022,01-11-2022,0,1,8,647989.36
CUST01269,Kunal,Patil,kunal.patil368@hotmail.com,9687763834,Nashik,Maharashtra,615581,Male,63,New,28-06-2020,23-11-2023,1,1,5,188313.62
CUST01270,Kiran,Sen,kiran.sen534@yahoo.in,9831234541,Allahabad,Uttar Pradesh,174912,Male,27,Budget,09-01-2023,06-04-2023,1,1,1,126601.24
CUST01271,Amit,Nair,amit.nair487@gmail.com,9500458116,Raipur,Chhattisgarh,146505,Male,34,Budget,05-10-2020,12-01-2023,0,1,4,164418.46
CUST01272,Dhruv,Arora,dhruv.arora843@yahoo.in,9282672792,Firozabad,Uttar Pradesh,135001,Female,33,New,08-06-2021,15-05-2024,1,1,6,339477.76
CUST01273,Jyoti,Sethi,jyoti.sethi599@yahoo.in,9615437142,Hyderabad,Telangana,112517,Other,40,Budget,15-09-2023,12-04-2025,1,1,4,123442.09
CUST01274,Kunal,Joshi,kunal.joshi144@gmail.com,9158073077,Ahmedabad,Gujarat,640923,Male,56,Regular,18-08-2024,04-12-2024,1,1,3,58875.3
CUST01275,Uma,Ghosh,uma.ghosh613@gmail.com,9944754474,Chennai,Tamil Nadu,358319,Female,30,New,03-03-2022,29-08-2024,0,1,6,590584.53
CUST01276,Lakshmi,Reddy,lakshmi.reddy214@gmail.com,9820634692,Bareilly,Uttar Pradesh,362361,Female,43,Regular,06-01-2021,18-12-2021,1,1,7,795477.73
CUST01277,Omkar,Banerjee,omkar.banerjee936@gmail.com,9482334664,Dhanbad,Jharkhand,437546,Female,50,New,25-07-2020,22-06-2023,1,1,6,361393.92
CUST01278,Anjali,Kulkarni,anjali.kulkarni569@hotmail.com,9901045530,Tiruchirappalli,Tamil Nadu,343628,Male,38,Premium,06-05-2023,04-07-2023,0,1,13,750065.18
CUST01279,Vijay,Tripathi,vijay.tripathi754@gmail.com,9598749455,Navi Mumbai,Maharashtra,173558,Other,45,Budget,22-05-2022,15-01-2024,0,1,4,153291.1
CUST01280,Kiran,Bhatia,kiran.bhatia421@gmail.com,9629803529,Bhopal,Madhya Pradesh,163809,Female,60,Premium,21-10-2024,17-04-2025,1,1,8,416056.52
CUST01281,Varun,Kumar,varun.kumar987@gmail.com,9461807393,Pune,Maharashtra,330915,Male,33,Budget,21-05-2024,26-01-2025,1,1,4,120276.74
CUST01282,Akash,Reddy,akash.reddy9@yahoo.in,9714434226,Chandigarh,Chandigarh,761677,Female,19,Regular,21-12-2023,17-02-2025,1,1,6,409220.41
CUST01283,Sheetal,Sharma,sheetal.sharma47@gmail.com,9965920109,Hyderabad,Telangana,201187,Male,35,Regular,23-07-2022,28-01-2025,1,1,6,59473.71
CUST01284,Uma,Chaudhary,uma.chaudhary787@gmail.com,9452697500,Vadodara,Gujarat,240930,Female,56,Regular,01-07-2022,19-08-2022,0,1,8,186835.65
CUST01285,Vishal,Choudhury,vishal.choudhury929@hotmail.com,9767221363,Dhanbad,Jharkhand,462370,Male,60,Premium,12-08-2020,03-01-2024,1,1,8,540411.79
CUST01286,Pooja,Sharma,pooja.sharma619@hotmail.com,9544971154,Solapur,Maharashtra,665818,Female,65,New,29-06-2023,24-03-2024,1,0,7,311604.89
CUST01287,Harish,Gandhi,harish.gandhi747@gmail.com,9416135119,Dhanbad,Jharkhand,294458,Male,38,Budget,07-11-2024,12-01-2025,0,1,3,161858.59
CUST01288,Sheetal,Chopra,sheetal.chopra496@yahoo.in,9705565195,Kolkata,West Bengal,282755,Male,64,New,18-03-2024,06-10-2024,1,1,1,12719.05
CUST01289,Bhavna,Nair,bhavna.nair906@gmail.com,9773956549,Jodhpur,Rajasthan,182248,Male,20,Premium,12-08-2020,28-07-2022,1,1,10,493268.35
CUST01290,Aditi,Dwivedi,aditi.dwivedi368@gmail.com,9376362761,Navi Mumbai,Maharashtra,105827,Other,18,Premium,27-11-2021,17-02-2022,1,1,10,578457.83
CUST01291,Omkar,Kapoor,omkar.kapoor811@gmail.com,9885760851,Visakhapatnam,Andhra Pradesh,661501,Female,40,Regular,26-01-2023,19-07-2023,1,0,5,81524.61
CUST01292,Vijay,Saxena,vijay.saxena138@gmail.com,9553174701,Jabalpur,Madhya Pradesh,163458,Male,30,Premium,22-01-2022,12-01-2025,1,1,8,221870.44
CUST01293,Ananya,Mukherjee,ananya.mukherjee834@gmail.com,9289926411,Kolkata,West Bengal,789832,Male,53,Premium,22-03-2024,02-03-2025,1,1,5,61600.21
CUST01294,Manish,Shah,manish.shah859@yahoo.in,9633927878,Ludhiana,Punjab,369193,Male,45,Regular,07-08-2020,07-06-2024,0,1,6,429632.96
CUST01295,Geeta,Kulkarni,geeta.kulkarni41@hotmail.com,9934182985,Mysuru,Karnataka,263902,Female,25,Regular,15-07-2021,22-10-2024,1,1,5,477370.75
CUST01296,Rajan,Shah,rajan.shah389@gmail.com,9403714737,Ludhiana,Punjab,483226,Female,59,Regular,26-11-2021,26-09-2024,1,1,3,222486.52
CUST01297,Ananya,Kulkarni,ananya.kulkarni792@gmail.com,9194508927,Ludhiana,Punjab,353838,Female,58,Regular,08-07-2021,26-03-2022,1,1,4,271001.65
CUST01298,Uma,Ahuja,uma.ahuja593@gmail.com,9869915517,Allahabad,Uttar Pradesh,440383,Other,23,Budget,17-06-2024,19-06-2025,1,0,2,24844.64
CUST01299,Nikhil,Verma,nikhil.verma394@gmail.com,9916838872,Gwalior,Madhya Pradesh,670860,Male,43,New,13-09-2023,11-05-2024,1,1,7,357886.41
CUST01300,Nandini,Mukherjee,nandini.mukherjee770@gmail.com,9526594631,Bareilly,Uttar Pradesh,798434,Female,48,Regular,31-07-2020,05-12-2022,1,0,7,411488.91
CUST01301,Sneha,Gupta,sneha.gupta115@gmail.com,9677694261,Dhanbad,Jharkhand,576660,Male,26,Regular,06-01-2022,12-01-2025,1,1,5,363455.57
CUST01302,Rohit,Roy,rohit.roy626@gmail.com,9229376630,Amritsar,Punjab,730601,Male,41,Budget,21-09-2022,07-03-2023,1,1,1,14990.7
CUST01303,Ankita,Bajaj,ankita.bajaj594@gmail.com,9116638086,Guwahati,Assam,656738,Female,44,Regular,29-12-2022,07-02-2025,1,1,9,284608.62
CUST01304,Omkar,Patil,omkar.patil913@hotmail.com,9985021340,Meerut,Uttar Pradesh,535861,Male,60,Regular,20-11-2024,05-02-2025,1,0,2,177312.09
CUST01305,Mohit,Gupta,mohit.gupta57@gmail.com,9492119437,Ahmedabad,Gujarat,119159,Female,41,Regular,02-01-2023,15-01-2024,1,1,5,143946.35
CUST01306,Chetan,Bajaj,chetan.bajaj332@gmail.com,9518160905,Madurai,Tamil Nadu,760529,Male,34,New,11-04-2022,11-10-2023,1,1,4,78299.04
CUST01307,Dhruv,Kulkarni,dhruv.kulkarni216@gmail.com,9463208185,Nashik,Maharashtra,384674,Other,18,Budget,01-09-2022,15-07-2024,0,0,0,0.0
CUST01308,Aarav,Jain,aarav.jain134@gmail.com,9858893744,Mysuru,Karnataka,249852,Male,54,Regular,12-02-2023,13-01-2024,0,1,5,194887.11
CUST01309,Tanvi,Srivastava,tanvi.srivastava903@yahoo.in,9532807054,Hubli,Karnataka,123960,Male,45,Inactive,13-03-2025,30-05-2025,1,1,1,5058.17
CUST01310,Rohit,Jain,rohit.jain657@hotmail.com,9984566702,Amritsar,Punjab,399337,Male,41,New,17-12-2021,21-03-2022,1,1,3,250817.82
CUST01311,Rohit,Kapoor,rohit.kapoor539@gmail.com,9398707992,Pune,Maharashtra,614822,Male,36,Regular,05-04-2023,02-11-2024,1,1,8,753964.66
CUST01312,Rohit,Srivastava,rohit.srivastava823@gmail.com,9752174358,Chandigarh,Chandigarh,284478,Male,24,Regular,09-04-2025,29-05-2025,1,1,6,909414.05
CUST01313,Akash,Chaudhary,akash.chaudhary490@yahoo.in,9167980957,Howrah,West Bengal,306230,Male,65,Budget,10-04-2021,01-01-2023,1,1,4,353196.92
CUST01314,Sanjay,Rao,sanjay.rao882@hotmail.com,9399260680,Mysuru,Karnataka,753805,Male,53,Regular,20-02-2025,20-02-2025,1,1,2,305748.76
CUST01315,Tarun,Bajaj,tarun.bajaj179@gmail.com,9422688716,Faridabad,Haryana,540957,Female,20,Budget,20-02-2021,11-07-2022,1,1,1,4385.17
CUST01316,Sheetal,Shah,sheetal.shah99@hotmail.com,9129522104,Jodhpur,Rajasthan,297725,Female,54,Regular,25-06-2022,25-10-2022,0,0,6,275967.72
CUST01317,Rohit,Patil,rohit.patil971@hotmail.com,9698744655,Chandigarh,Chandigarh,317902,Female,40,Budget,05-05-2021,18-02-2025,0,0,0,0.0
CUST01318,Shweta,Rao,shweta.rao248@gmail.com,9690443027,Howrah,West Bengal,760516,Female,21,Regular,19-02-2023,13-03-2025,1,1,8,438321.94
CUST01319,Sanjay,Mehta,sanjay.mehta210@yahoo.in,9484131137,Dhanbad,Jharkhand,148845,Female,39,Budget,03-12-2020,24-11-2022,1,1,2,829042.8
CUST01320,Mohit,Patil,mohit.patil252@yahoo.in,9699524746,Surat,Gujarat,583778,Female,49,Budget,07-04-2024,03-02-2025,1,1,3,215792.49
CUST01321,Nandini,Iyer,nandini.iyer540@yahoo.in,9643770194,Gwalior,Madhya Pradesh,611278,Male,49,New,03-12-2020,05-05-2025,0,1,4,30069.27
CUST01322,Aditi,Ghosh,aditi.ghosh387@hotmail.com,9508986587,Firozabad,Uttar Pradesh,428724,Male,65,Regular,14-05-2025,01-06-2025,1,1,7,1032388.76
CUST01323,Shweta,Singh,shweta.singh80@yahoo.in,9965085277,Guwahati,Assam,207253,Female,26,Premium,30-01-2022,01-06-2025,1,1,11,550311.61
CUST01324,Uma,Yadav,uma.yadav103@gmail.com,9524834269,Hyderabad,Telangana,332802,Female,38,Regular,07-12-2022,06-01-2023,1,1,3,31054.24
CUST01325,Ashish,Patel,ashish.patel524@gmail.com,9524844285,Chennai,Tamil Nadu,564435,Female,23,Premium,12-02-2021,07-05-2022,1,1,7,108334.62
CUST01326,Amit,Kulkarni,amit.kulkarni95@yahoo.in,9545444875,Hubli,Karnataka,129117,Female,32,Budget,08-01-2022,21-01-2022,1,1,7,158058.96
CUST01327,Kiran,Sen,kiran.sen831@yahoo.in,9106112116,Dhanbad,Jharkhand,202452,Female,36,Regular,25-02-2025,09-05-2025,1,1,5,89601.25
CUST01328,Vishal,Mishra,vishal.mishra918@gmail.com,9100092658,Jabalpur,Madhya Pradesh,536132,Male,51,New,16-05-2021,06-07-2023,1,1,4,42443.87
CUST01329,Akash,Mishra,akash.mishra256@gmail.com,9875098966,Varanasi,Uttar Pradesh,143438,Female,48,New,27-03-2022,13-09-2022,1,1,7,292303.74
CUST01330,Nikhil,Malhotra,nikhil.malhotra945@gmail.com,9220801905,Bengaluru,Karnataka,699968,Female,57,Premium,01-04-2022,12-07-2024,0,1,6,552310.41
CUST01331,Jyoti,Tiwari,jyoti.tiwari950@yahoo.in,9620480230,Jodhpur,Rajasthan,736434,Male,21,Budget,02-06-2024,16-11-2024,1,0,2,39771.61
CUST01332,Deepak,Desai,deepak.desai184@gmail.com,9380181115,Rajkot,Gujarat,159660,Male,34,Regular,10-07-2020,29-03-2024,1,1,9,231514.99
CUST01333,Geeta,Sethi,geeta.sethi109@yahoo.in,9934485898,Mysuru,Karnataka,623238,Male,25,Regular,05-04-2025,14-05-2025,1,1,6,672872.96
CUST01334,Raj,Tripathi,raj.tripathi688@yahoo.in,9626250664,Hyderabad,Telangana,144080,Female,43,Premium,25-11-2020,30-08-2023,1,0,4,99000.12
CUST01335,Meera,Iyer,meera.iyer286@hotmail.com,9379792312,Bengaluru,Karnataka,251991,Female,49,Budget,28-12-2020,05-06-2025,1,1,6,303156.22
CUST01336,Omkar,Gupta,omkar.gupta449@hotmail.com,9927756507,Faridabad,Haryana,285366,Male,34,Premium,26-01-2025,19-05-2025,1,1,9,287539.37
CUST01337,Varun,Kulkarni,varun.kulkarni929@yahoo.in,9510332297,Tiruchirappalli,Tamil Nadu,791499,Female,46,Regular,17-02-2022,10-03-2022,1,0,5,980845.11
CUST01338,Rohit,Chopra,rohit.chopra232@gmail.com,9798530366,Thane,Maharashtra,590238,Male,65,Budget,05-05-2021,06-12-2021,1,1,1,260397.62
CUST01339,Kartik,Patel,kartik.patel15@gmail.com,9993044909,Amritsar,Punjab,579361,Male,25,Regular,22-08-2020,16-08-2024,0,1,5,153894.77
CUST01340,Tarun,Chaudhary,tarun.chaudhary998@gmail.com,9590220559,Dhanbad,Jharkhand,558018,Male,58,Budget,25-06-2021,19-11-2023,1,1,1,12942.11
CUST01341,Aryan,Gandhi,aryan.gandhi848@gmail.com,9915746652,Allahabad,Uttar Pradesh,343853,Male,25,Premium,20-07-2024,29-11-2024,0,1,10,1011303.92
CUST01342,Arjun,Chopra,arjun.chopra638@gmail.com,9338422185,Surat,Gujarat,305813,Male,47,Regular,20-06-2021,16-01-2023,0,1,5,137907.82
CUST01343,Divya,Jain,divya.jain828@gmail.com,9407707491,Pune,Maharashtra,587927,Female,43,Budget,01-06-2022,29-05-2025,1,1,3,15428.5
CUST01344,Priya,Sethi,priya.sethi222@gmail.com,9897777444,Lucknow,Uttar Pradesh,115264,Female,52,Regular,15-03-2021,01-06-2021,1,1,7,845047.96
CUST01345,Omkar,Bose,omkar.bose753@hotmail.com,9591429064,Chennai,Tamil Nadu,165293,Male,41,New,03-06-2021,25-04-2023,0,1,5,136947.79
CUST01346,Arjun,Bose,arjun.bose723@gmail.com,9714760799,Agra,Uttar Pradesh,525584,Female,40,Regular,08-08-2022,29-10-2024,1,0,6,266778.77
CUST01347,Jyoti,Chopra,jyoti.chopra500@gmail.com,9254933856,Jaipur,Rajasthan,163557,Female,29,Regular,23-04-2025,13-05-2025,1,1,7,249830.81
CUST01348,Rajan,Bajaj,rajan.bajaj820@hotmail.com,9982998956,Delhi,Delhi,780991,Female,49,Regular,30-11-2023,09-03-2024,1,0,5,158372.04
CUST01349,Ishaan,Singh,ishaan.singh399@gmail.com,9414470081,Ahmedabad,Gujarat,640304,Male,33,Inactive,25-01-2024,17-09-2024,1,1,1,45649.61
